sqrt_s_GeV,mode,t_GeV2,dt_min_GeV2,dt_max_GeV2,dsig_dt_mb_GeV2,err_stat_plus,err_stat_minus,err_sys_plus,err_sys_minus,err_total_plus,err_total_minus,paper_ins
3.85,pbarp,0.35,0.04999999999999999,0.050000000000000044,1.6,0.26,0.26,0.0,0.0,0.26,0.26,ins54434
3.85,pbarp,0.45,0.04999999999999999,0.04999999999999999,0.33,0.12,0.12,0.0,0.0,0.12,0.12,ins54434
3.85,pbarp,0.6,0.09999999999999998,0.09999999999999998,0.021,0.021,0.021,0.0,0.0,0.021,0.021,ins54434
3.85,pbarp,0.8,0.10000000000000009,0.09999999999999998,0.1,0.046,0.046,0.0,0.0,0.046,0.046,ins54434
3.85,pbarp,1.0,0.09999999999999998,0.10000000000000009,0.042,0.03,0.03,0.0,0.0,0.03,0.03,ins54434
3.85,pbarp,1.4,0.2999999999999998,0.30000000000000004,0.0071,0.0071,0.0071,0.0,0.0,0.0071,0.0071,ins54434
2.941,pbarp,0.18,0.0,0.0,23.7,2.4,2.4,4.74,4.74,5.3129652737430915,5.3129652737430915,ins56106
2.941,pbarp,0.22,0.0,0.0,13.9,1.9,1.9,2.7800000000000002,2.7800000000000002,3.3672540741678527,3.3672540741678527,ins56106
2.941,pbarp,0.28,0.0,0.0,9.4,1.3,1.3,1.8800000000000001,1.8800000000000001,2.2856946427727394,2.2856946427727394,ins56106
2.941,pbarp,0.36,0.0,0.0,3.04,0.7,0.7,0.6080000000000001,0.6080000000000001,0.9271806727925254,0.9271806727925254,ins56106
2.941,pbarp,0.44,0.0,0.0,0.25,0.13,0.13,0.05,0.05,0.1392838827718412,0.1392838827718412,ins56106
2.941,pbarp,0.54,0.0,0.0,0.68,0.17,0.17,0.136,0.136,0.21770622407271686,0.21770622407271686,ins56106
2.941,pbarp,0.7,0.0,0.0,0.74,0.13,0.13,0.148,0.148,0.19698730923589977,0.19698730923589977,ins56106
2.941,pbarp,0.9,0.0,0.0,0.75,0.14,0.14,0.15000000000000002,0.15000000000000002,0.20518284528683195,0.20518284528683195,ins56106
2.941,pbarp,1.1,0.0,0.0,0.39,0.12,0.12,0.07800000000000001,0.07800000000000001,0.14312232530251875,0.14312232530251875,ins56106
2.941,pbarp,1.4,0.0,0.0,0.21,0.07,0.07,0.042,0.042,0.08163332652783421,0.08163332652783421,ins56106
2.941,pbarp,1.8,0.0,0.0,0.07,0.07,0.07,0.014000000000000002,0.014000000000000002,0.071386273190299,0.071386273190299,ins56106
2.941,pbarp,4.0,0.0,0.0,0.005,0.004,0.004,0.001,0.001,0.00412310562561766,0.00412310562561766,ins56106
7000.0,pp,0.377,0.0,0.0,0.2251,0.0056,0.0056,0.0547,0.0823,0.05498590728541268,0.08249030246034984,ins922651
7000.0,pp,0.384,0.0030000000000000027,0.0030000000000000027,0.1744,0.0046,0.0046,0.0428,0.064,0.043046486500061765,0.06416509954796298,ins922651
7000.0,pp,0.391,0.0,0.0,0.1571,0.0041,0.0041,0.0388,0.0579,0.039016022349798805,0.05804498255663447,ins922651
7000.0,pp,0.398,0.0,0.0,0.1333,0.0035,0.0035,0.0332,0.0493,0.0333839781931393,0.049424083198376066,ins922651
7000.0,pp,0.405,0.0040000000000000036,0.003999999999999948,0.1161,0.0032,0.0032,0.0292,0.0431,0.02937481914837945,0.043218630242061115,ins922651
7000.0,pp,0.412,0.0,0.0,0.09261,0.0026,0.0026,0.02349,0.03449,0.023633452985122594,0.034587860587206025,ins922651
7000.0,pp,0.42,0.0040000000000000036,0.0040000000000000036,0.07812,0.0023,0.0023,0.02,0.02922,0.02013181561608391,0.0293103804137715,ins922651
7000.0,pp,0.428,0.0040000000000000036,0.0040000000000000036,0.06324,0.00194,0.00194,0.01634,0.02375,0.016454762228607256,0.023829101955382206,ins922651
7000.0,pp,0.436,0.0040000000000000036,0.0040000000000000036,0.0536,0.00171,0.00171,0.01398,0.02022,0.014084193267631625,0.020292178296082458,ins922651
7000.0,pp,0.445,0.0,0.0,0.04467,0.00149,0.00149,0.01177,0.01693,0.011863936951956545,0.016995440565045674,ins922651
7000.0,pp,0.454,0.0050000000000000044,0.0050000000000000044,0.03369,0.00122,0.00122,0.00897,0.01283,0.009052585266099403,0.012887874145878365,ins922651
7000.0,pp,0.46399999999999997,0.004999999999999949,0.0050000000000000044,0.03024,0.00116,0.00116,0.00814,0.01158,0.008222238138122734,0.01163795514684603,ins922651
7000.0,pp,0.474,0.0050000000000000044,0.0050000000000000044,0.02553,0.001,0.001,0.00695,0.00983,0.007021573897638619,0.009880733778419496,ins922651
7000.0,pp,0.485,0.0,0.0,0.02158,0.0009,0.0009,0.00594,0.00835,0.006007794936580309,0.008398362935715508,ins922651
7000.0,pp,0.496,0.006000000000000005,0.006000000000000005,0.01945,0.00085,0.00085,0.00542,0.00757,0.0054862464399623905,0.007617571791588183,ins922651
7000.0,pp,0.508,0.006000000000000005,0.006000000000000005,0.01804,0.00081,0.00081,0.00505,0.00702,0.005114547878356405,0.007066576257283297,ins922651
7000.0,pp,0.52,0.0,0.0,0.01708,0.00076,0.00076,0.00478,0.00663,0.004840041322137653,0.00667341741538771,ins922651
7000.0,pp,0.533,0.0,0.0,0.01607,0.00076,0.00076,0.00449,0.00622,0.004553866489039836,0.006266258851978587,ins922651
7000.0,pp,0.547,0.0,0.0,0.01686,0.0008,0.0008,0.00471,0.0065,0.0047774574828040066,0.0065490457320131765,ins922651
7000.0,pp,0.56,0.007000000000000006,0.006999999999999895,0.01846,0.00086,0.00086,0.00516,0.0071,0.0052311757760564685,0.0071518948538132196,ins922651
7000.0,pp,0.574,0.007000000000000006,0.007000000000000006,0.01826,0.00085,0.00085,0.0051,0.007,0.005170348150753487,0.0070514182970520195,ins922651
7000.0,pp,0.588,0.007000000000000006,0.007000000000000006,0.02077,0.00092,0.00092,0.0058,0.00794,0.00587251223923799,0.007993122043357025,ins922651
7000.0,pp,0.602,0.007000000000000006,0.007000000000000006,0.02285,0.00097,0.00097,0.00637,0.0087,0.006443430763188194,0.008753907698850838,ins922651
7000.0,pp,0.616,0.0,0.0,0.02224,0.00096,0.00096,0.0062,0.00844,0.00627388237059,0.00849442169897398,ins922651
7000.0,pp,0.629,0.007000000000000006,0.007000000000000006,0.02423,0.00101,0.00101,0.00675,0.00917,0.006825144687111036,0.009225453918371714,ins922651
7000.0,pp,0.643,0.007000000000000006,0.007000000000000006,0.02465,0.00099,0.00099,0.00687,0.0093,0.00694096535072752,0.009352545108151042,ins922651
7000.0,pp,0.657,0.007000000000000006,0.007000000000000006,0.02743,0.00106,0.00106,0.00764,0.01031,0.007713183519144349,0.01036434754338159,ins922651
7000.0,pp,0.671,0.007000000000000006,0.007000000000000006,0.02479,0.00098,0.00098,0.0069,0.00928,0.006969246731175472,0.009331602220412098,ins922651
7000.0,pp,0.685,0.007000000000000006,0.006999999999999895,0.02511,0.00097,0.00097,0.00698,0.00937,0.007047077408401301,0.009420074309685672,ins922651
7000.0,pp,0.7,0.0,0.0,0.02735,0.001,0.001,0.0076,0.01017,0.00766550715869472,0.010219045943726841,ins922651
7000.0,pp,0.714,0.007000000000000006,0.007000000000000006,0.02652,0.00099,0.00099,0.00737,0.00983,0.0074361952637084505,0.009879726716868235,ins922651
7000.0,pp,0.728,0.007000000000000006,0.007000000000000006,0.02587,0.00096,0.00096,0.00719,0.00956,0.007253805897596103,0.009608079933056344,ins922651
7000.0,pp,0.742,0.007000000000000006,0.007000000000000006,0.02505,0.00092,0.00092,0.00695,0.00922,0.007010627646651902,0.009265786528946154,ins922651
7000.0,pp,0.757,0.0,0.0,0.02603,0.00095,0.00095,0.00722,0.00955,0.0072822318007599845,0.00959713498915171,ins922651
7000.0,pp,0.771,0.0,0.0,0.02407,0.00089,0.00089,0.00667,0.0088,0.006729115840881326,0.008844891180789054,ins922651
7000.0,pp,0.786,0.007000000000000006,0.007000000000000006,0.02316,0.00084,0.00084,0.00642,0.00844,0.006474720071169101,0.00848169794321868,ins922651
7000.0,pp,0.801,0.0,0.0,0.02134,0.00081,0.00081,0.00591,0.00775,0.005965249366120414,0.0077922140627680395,ins922651
7000.0,pp,0.816,0.0,0.0,0.02159,0.0008,0.0008,0.00598,0.00781,0.00603327440118548,0.007850866194248886,ins922651
7000.0,pp,0.831,0.008000000000000007,0.008000000000000007,0.01893,0.00073,0.00073,0.00524,0.00682,0.005290604880351584,0.0068589576467565395,ins922651
7000.0,pp,0.847,0.008000000000000007,0.008000000000000007,0.01832,0.00071,0.00071,0.00507,0.00657,0.0051194726290898366,0.006608252416486525,ins922651
7000.0,pp,0.863,0.008000000000000007,0.008000000000000007,0.01633,0.00064,0.00064,0.00451,0.00584,0.004555183860175131,0.005874963829675889,ins922651
7000.0,pp,0.88,0.0,0.0,0.01642,0.00063,0.00063,0.00453,0.00584,0.004573598145880331,0.005873882872512866,ins922651
7000.0,pp,0.897,0.0,0.0,0.01695,0.00064,0.00064,0.00468,0.006,0.004723557981013889,0.0060340367914025845,ins922651
7000.0,pp,0.913,0.0,0.0,0.01414,0.00058,0.00058,0.0039,0.00499,0.003942892339387419,0.005023594330755619,ins922651
7000.0,pp,0.931,0.0,0.0,0.01405,0.00056,0.00056,0.00387,0.00493,0.0039103068933269165,0.004961703336556913,ins922651
7000.0,pp,0.948,0.009000000000000008,0.009000000000000008,0.0141,0.00057,0.00057,0.00388,0.00493,0.003921645062980586,0.004962841927766792,ins922651
7000.0,pp,0.966,0.0,0.0,0.01192,0.00049,0.00049,0.00328,0.00415,0.003316398649137344,0.004178827586775985,ins922651
7000.0,pp,0.985,0.0,0.0,0.01225,0.00049,0.00049,0.00337,0.00424,0.003405436829541843,0.004268219769412067,ins922651
7000.0,pp,1.005,0.009999999999999898,0.010000000000000009,0.01131,0.00047,0.00047,0.00311,0.0039,0.0031453139747885266,0.003928218425698856,ins922651
7000.0,pp,1.024,0.0,0.0,0.01004,0.00044,0.00044,0.00276,0.00344,0.0027948524111301473,0.0034680253747629932,ins922651
7000.0,pp,1.044,0.010000000000000009,0.010000000000000009,0.008735,0.0004,0.0004,0.002398,0.002979,0.0024311322465057307,0.003005734685563581,ins922651
7000.0,pp,1.065,0.0,0.0,0.007866,0.000369,0.000369,0.002158,0.002668,0.002189320670893143,0.002693396554538525,ins922651
7000.0,pp,1.0859999999999999,0.010999999999999899,0.01100000000000012,0.008133,0.000363,0.000363,0.00223,0.002743,0.0022593514556172975,0.0027669148884633225,ins922651
7000.0,pp,1.108,0.0,0.0,0.007199,0.00034,0.00034,0.001972,0.002413,0.002001095699860454,0.0024368358582391226,ins922651
7000.0,pp,1.131,0.0,0.0,0.006501,0.000315,0.000315,0.001779,0.002166,0.0018066726322164732,0.002188785279555763,ins922651
7000.0,pp,1.155,0.01200000000000001,0.01200000000000001,0.005087,0.000269,0.000269,0.001391,0.001684,0.0014167716823821686,0.001705349524291135,ins922651
7000.0,pp,1.179,0.0,0.0,0.005261,0.000267,0.000267,0.001437,0.00173,0.0014615943349643907,0.001750482504911146,ins922651
7000.0,pp,1.205,0.0,0.0,0.004961,0.000254,0.000254,0.001354,0.00162,0.001377618234490238,0.0016397914501545614,ins922651
7000.0,pp,1.232,0.0,0.0,0.004224,0.000225,0.000225,0.001152,0.001369,0.0011737670126562598,0.001387366570160893,ins922651
7000.0,pp,1.261,0.0,0.0,0.0034,0.000196,0.000196,0.000926,0.001093,0.0009465157156645631,0.0011104345996050375,ins922651
7000.0,pp,1.29,0.0,0.0,0.003264,0.000186,0.000186,0.000888,0.001041,0.0009072706321710188,0.0010574861701223332,ins922651
7000.0,pp,1.322,0.016000000000000014,0.016000000000000014,0.002695,0.000164,0.000164,0.000732,0.000852,0.0007501466523287297,0.0008676404785393544,ins922651
7000.0,pp,1.355,0.016999999999999904,0.017000000000000126,0.002213,0.000144,0.000144,0.000601,0.000693,0.0006180105177098525,0.0007078029386771434,ins922651
7000.0,pp,1.39,0.0,0.0,0.001999,0.000131,0.000131,0.000542,0.00062,0.0005576064920712455,0.0006336884092359588,ins922651
7000.0,pp,1.428,0.0,0.0,0.001633,0.000114,0.000114,0.000442,0.000501,0.00045646467552265204,0.0005138063837672709,ins922651
7000.0,pp,1.467,0.0,0.0,0.001471,0.000106,0.000106,0.000398,0.000446,0.0004118737670694749,0.0004584233850928637,ins922651
7000.0,pp,1.507,0.0,0.0,0.001066,8.7e-05,8.7e-05,0.000288,0.000319,0.0003008537850850476,0.00033065087327875,ins922651
7000.0,pp,1.552,0.0,0.0,0.0008409,7.09e-05,7.09e-05,0.0002266,0.0002483,0.00023743287472462613,0.0002582241274552012,ins922651
7000.0,pp,1.603,0.0,0.0,0.0007474,6.55e-05,6.55e-05,0.000201,0.0002173,0.00021140305106596735,0.00022695713251625295,ins922651
7000.0,pp,1.656,0.0,0.0,0.0005572,5.39e-05,5.39e-05,0.0001496,0.0001593,0.0001590137415445596,0.0001681716385125625,ins922651
7000.0,pp,1.713,0.0,0.0,0.000464,4.76e-05,4.76e-05,0.0001243,0.0001303,0.0001331024041856495,0.00013872220442308434,ins922651
7000.0,pp,1.777,0.0,0.0,0.000369,3.91e-05,3.91e-05,9.86e-05,0.0001015,0.00010606964693068418,0.00010877067619537906,ins922651
7000.0,pp,1.851,0.0,0.0,0.0002161,2.79e-05,2.79e-05,5.76e-05,5.8e-05,6.400132811121968e-05,6.436155684878979e-05,ins922651
7000.0,pp,1.932,0.0,0.0,0.0001917,2.52e-05,2.52e-05,5.09e-05,5e-05,5.6796566797650714e-05,5.599142791535147e-05,ins922651
7000.0,pp,2.024,0.0,0.0,0.000126,1.85e-05,1.85e-05,3.34e-05,3.19e-05,3.81812781347089e-05,3.687627963881389e-05,ins922651
7000.0,pp,2.133,0.0,0.0,5.86e-05,1.152e-05,1.152e-05,1.545e-05,1.424e-05,1.9272075653649762e-05,1.8316331510430793e-05,ins922651
7000.0,pp,2.272,0.0,0.0,4.122e-05,8.34e-06,8.34e-06,1.081e-05,9.5e-06,1.3653267008302446e-05,1.2641423970423586e-05,ins922651
7000.0,pp,2.443,0.0,0.0,2.299e-05,5.46e-06,5.46e-06,5.99e-06,4.95e-06,8.1050416408554e-06,7.3698100382574315e-06,ins922651
2.544,pbarp,0.042499999999999996,0.0024999999999999953,0.0025000000000000022,242.6,10.2,10.2,6.5502,6.5502,12.12209223030414,12.12209223030414,ins93330
2.544,pbarp,0.0475,0.0025000000000000022,0.0025000000000000022,205.9,9.4,9.4,5.559300000000001,5.559300000000001,10.920888997238276,10.920888997238276,ins93330
2.544,pbarp,0.052500000000000005,0.0025000000000000022,0.0024999999999999953,171.8,8.6,8.6,4.638600000000001,4.638600000000001,9.771213331004498,9.771213331004498,ins93330
2.544,pbarp,0.057499999999999996,0.0024999999999999953,0.0025000000000000022,172.5,8.6,8.6,4.657500000000001,4.657500000000001,9.780199703993778,9.780199703993778,ins93330
2.544,pbarp,0.0625,0.0025000000000000022,0.0025000000000000022,170.5,8.6,8.6,4.6035,4.6035,9.754599543292384,9.754599543292384,ins93330
2.544,pbarp,0.0675,0.0025000000000000022,0.0025000000000000022,164.7,8.4,8.4,4.4469,4.4469,9.504468402283212,9.504468402283212,ins93330
2.544,pbarp,0.07250000000000001,0.0025000000000000022,0.0024999999999999883,152.5,8.1,8.1,4.117500000000001,4.117500000000001,9.08646280188281,9.08646280188281,ins93330
2.544,pbarp,0.0775,0.0025000000000000022,0.0025000000000000022,139.9,7.7,7.7,3.7773000000000008,3.7773000000000008,8.576595786790934,8.576595786790934,ins93330
2.544,pbarp,0.0825,0.0025000000000000022,0.0025000000000000022,127.8,7.4,7.4,3.4506,3.4506,8.164964198329347,8.164964198329347,ins93330
2.544,pbarp,0.0875,0.0024999999999999883,0.0025000000000000022,122.3,7.2,7.2,3.3021000000000003,3.3021000000000003,7.921102474403422,7.921102474403422,ins93330
2.544,pbarp,0.0925,0.0025000000000000022,0.0025000000000000022,112.0,6.9,6.9,3.0240000000000005,3.0240000000000005,7.533563300324754,7.533563300324754,ins93330
2.544,pbarp,0.0975,0.0025000000000000022,0.0025000000000000022,106.8,6.8,6.8,2.8836000000000004,2.8836000000000004,7.386145744568002,7.386145744568002,ins93330
2.544,pbarp,0.10250000000000001,0.0025000000000000022,0.0024999999999999883,98.7,6.5,6.5,2.6649000000000003,2.6649000000000003,7.025075943361752,7.025075943361752,ins93330
2.544,pbarp,0.1075,0.0025000000000000022,0.0025000000000000022,87.5,6.1,6.1,2.3625000000000003,2.3625000000000003,6.541514064037468,6.541514064037468,ins93330
2.544,pbarp,0.1125,0.0025000000000000022,0.0025000000000000022,82.4,5.9,5.9,2.2248000000000006,2.2248000000000006,6.305532098086569,6.305532098086569,ins93330
2.544,pbarp,0.1175,0.0024999999999999883,0.0025000000000000022,82.4,5.9,5.9,2.2248000000000006,2.2248000000000006,6.305532098086569,6.305532098086569,ins93330
2.544,pbarp,0.1225,0.0025000000000000022,0.0025000000000000022,67.8,5.4,5.4,1.8306000000000002,1.8306000000000002,5.701850257591829,5.701850257591829,ins93330
2.544,pbarp,0.1275,0.0025000000000000022,0.0025000000000000022,68.6,5.4,5.4,1.8522,1.8522,5.708821668260448,5.708821668260448,ins93330
2.544,pbarp,0.1325,0.0025000000000000022,0.0025000000000000022,68.2,5.4,5.4,1.8414000000000004,1.8414000000000004,5.7053268057141135,5.7053268057141135,ins93330
2.544,pbarp,0.1375,0.0025000000000000022,0.0025000000000000022,61.8,5.1,5.1,1.6686,1.6686,5.36602515461864,5.36602515461864,ins93330
2.544,pbarp,0.14250000000000002,0.0025000000000000022,0.0024999999999999745,56.6,4.9,4.9,1.5282000000000002,1.5282000000000002,5.13277656244649,5.13277656244649,ins93330
2.544,pbarp,0.1475,0.0025000000000000022,0.0025000000000000022,51.9,4.7,4.7,1.4013000000000002,1.4013000000000002,4.904451211909443,4.904451211909443,ins93330
2.544,pbarp,0.1525,0.0025000000000000022,0.0025000000000000022,44.2,4.4,4.4,1.1934000000000002,1.1934000000000002,4.558969572173081,4.558969572173081,ins93330
2.544,pbarp,0.1575,0.0025000000000000022,0.0025000000000000022,47.2,4.5,4.5,1.2744000000000002,1.2744000000000002,4.676975022383592,4.676975022383592,ins93330
2.544,pbarp,0.1625,0.0025000000000000022,0.0025000000000000022,42.5,4.3,4.3,1.1475000000000002,1.1475000000000002,4.4504782046427325,4.4504782046427325,ins93330
2.544,pbarp,0.1675,0.0025000000000000022,0.0025000000000000022,31.7,3.7,3.7,0.8559000000000001,0.8559000000000001,3.79770520314571,3.79770520314571,ins93330
2.544,pbarp,0.1725,0.0024999999999999745,0.0025000000000000022,34.3,3.8,3.8,0.9261,0.9261,3.9112224700213614,3.9112224700213614,ins93330
2.544,pbarp,0.1775,0.0025000000000000022,0.0025000000000000022,32.2,3.7,3.7,0.8694000000000002,0.8694000000000002,3.8007704955706023,3.8007704955706023,ins93330
2.544,pbarp,0.185,0.0050000000000000044,0.0050000000000000044,36.7,2.8,2.8,0.9909000000000002,0.9909000000000002,2.9701654516204985,2.9701654516204985,ins93330
2.544,pbarp,0.195,0.0050000000000000044,0.0050000000000000044,31.1,2.6,2.6,0.8397000000000001,0.8397000000000001,2.73223280303857,2.73223280303857,ins93330
2.544,pbarp,0.20500000000000002,0.0050000000000000044,0.004999999999999977,25.1,2.3,2.3,0.6777000000000001,0.6777000000000001,2.3977650614687,2.3977650614687,ins93330
2.544,pbarp,0.215,0.0050000000000000044,0.0050000000000000044,14.8,1.8,1.8,0.39960000000000007,0.39960000000000007,1.8438221606217884,1.8438221606217884,ins93330
2.544,pbarp,0.225,0.0050000000000000044,0.0050000000000000044,16.7,1.9,1.9,0.4509,0.4509,1.95277003510398,1.95277003510398,ins93330
2.544,pbarp,0.235,0.004999999999999977,0.0050000000000000044,13.7,1.7,1.7,0.3699,0.3699,1.7397775748640973,1.7397775748640973,ins93330
2.544,pbarp,0.245,0.0050000000000000044,0.0050000000000000044,12.9,1.7,1.7,0.34830000000000005,0.34830000000000005,1.7353134846476586,1.7353134846476586,ins93330
2.544,pbarp,0.255,0.0050000000000000044,0.0050000000000000044,8.58,1.36,1.36,0.23166000000000003,0.23166000000000003,1.379589198131096,1.379589198131096,ins93330
2.544,pbarp,0.265,0.0050000000000000044,0.0050000000000000044,6.22,1.16,1.16,0.16794,0.16794,1.172093786179246,1.172093786179246,ins93330
2.544,pbarp,0.275,0.0050000000000000044,0.0050000000000000044,6.44,1.17,1.17,0.17388000000000003,0.17388000000000003,1.1828500557551662,1.1828500557551662,ins93330
2.544,pbarp,0.28500000000000003,0.0050000000000000044,0.004999999999999949,5.79,1.11,1.11,0.15633000000000002,0.15633000000000002,1.1209545347158376,1.1209545347158376,ins93330
2.544,pbarp,0.295,0.0050000000000000044,0.0050000000000000044,3.65,0.88,0.88,0.09855000000000001,0.09855000000000001,0.8855010460185804,0.8855010460185804,ins93330
2.544,pbarp,0.3125,0.012500000000000011,0.012500000000000011,2.66,0.48,0.48,0.07182000000000001,0.07182000000000001,0.48534329335018117,0.48534329335018117,ins93330
2.544,pbarp,0.3375,0.012500000000000011,0.012499999999999956,2.23,0.44,0.44,0.06021000000000001,0.06021000000000001,0.44410048874100555,0.44410048874100555,ins93330
2.544,pbarp,0.3625,0.012500000000000011,0.012500000000000011,1.29,0.33,0.33,0.03483000000000001,0.03483000000000001,0.33183298344197193,0.33183298344197193,ins93330
2.544,pbarp,0.3875,0.012500000000000011,0.012500000000000011,1.03,0.3,0.3,0.027810000000000005,0.027810000000000005,0.30128623616089734,0.30128623616089734,ins93330
2.544,pbarp,0.4125,0.012499999999999956,0.012500000000000011,1.03,0.3,0.3,0.027810000000000005,0.027810000000000005,0.30128623616089734,0.30128623616089734,ins93330
2.544,pbarp,0.4375,0.012500000000000011,0.012500000000000011,0.43,0.19,0.19,0.01161,0.01161,0.1903543855549433,0.1903543855549433,ins93330
2.544,pbarp,0.4625,0.012500000000000011,0.012499999999999956,0.86,0.27,0.27,0.02322,0.02322,0.27099662064313645,0.27099662064313645,ins93330
2.544,pbarp,0.4875,0.012500000000000011,0.012500000000000011,1.29,0.33,0.33,0.03483000000000001,0.03483000000000001,0.33183298344197193,0.33183298344197193,ins93330
2.544,pbarp,0.525,0.025000000000000022,0.025000000000000022,1.42,0.25,0.25,0.038340000000000006,0.038340000000000006,0.2529228253835545,0.2529228253835545,ins93330
2.544,pbarp,0.575,0.02499999999999991,0.025000000000000022,1.37,0.24,0.24,0.03699000000000001,0.03699000000000001,0.24283381169021748,0.24283381169021748,ins93330
2.544,pbarp,0.625,0.025000000000000022,0.025000000000000022,1.76,0.27,0.27,0.04752000000000001,0.04752000000000001,0.274149868502613,0.274149868502613,ins93330
2.544,pbarp,0.675,0.025000000000000022,0.02499999999999991,1.89,0.29,0.29,0.051030000000000006,0.051030000000000006,0.29445553297569393,0.29445553297569393,ins93330
2.544,pbarp,0.75,0.050000000000000044,0.050000000000000044,1.65,0.19,0.19,0.044550000000000006,0.044550000000000006,0.19515302329197975,0.19515302329197975,ins93330
2.544,pbarp,0.8500000000000001,0.050000000000000044,0.04999999999999993,1.42,0.17,0.17,0.038340000000000006,0.038340000000000006,0.17426977821756703,0.17426977821756703,ins93330
2.544,pbarp,0.95,0.04999999999999993,0.050000000000000044,1.11,0.15,0.15,0.029970000000000007,0.029970000000000007,0.15296470475243626,0.15296470475243626,ins93330
2.544,pbarp,1.1,0.10000000000000009,0.09999999999999987,0.761,0.09,0.09,0.020547000000000003,0.020547000000000003,0.09231564985959856,0.09231564985959856,ins93330
2.544,pbarp,1.2999999999999998,0.09999999999999987,0.10000000000000009,0.375,0.063,0.063,0.010125000000000002,0.010125000000000002,0.06380842910619254,0.06380842910619254,ins93330
2.544,pbarp,1.5,0.10000000000000009,0.10000000000000009,0.3,0.057,0.057,0.008100000000000001,0.008100000000000001,0.05757264975663357,0.05757264975663357,ins93330
2.544,pbarp,1.7000000000000002,0.10000000000000009,0.09999999999999987,0.247,0.051,0.051,0.0066690000000000004,0.0066690000000000004,0.051434186695232184,0.051434186695232184,ins93330
2.544,pbarp,1.9,0.09999999999999987,0.10000000000000009,0.193,0.045,0.045,0.005211,0.005211,0.045300712146720164,0.045300712146720164,ins93330
2.544,pbarp,2.1,0.10000000000000009,0.10000000000000009,0.161,0.042,0.042,0.004347000000000001,0.004347000000000001,0.042224358005776716,0.042224358005776716,ins93330
2.544,pbarp,2.3,0.09999999999999964,0.10000000000000009,0.15,0.04,0.04,0.004050000000000001,0.004050000000000001,0.040204508453654794,0.040204508453654794,ins93330
2.544,pbarp,2.5,0.10000000000000009,0.10000000000000009,0.107,0.034,0.034,0.002889,0.002889,0.0341225192651422,0.0341225192651422,ins93330
2.544,pbarp,2.7,0.10000000000000009,0.09999999999999964,0.086,0.03,0.03,0.0023220000000000003,0.0023220000000000003,0.030089727217108498,0.030089727217108498,ins93330
2.544,pbarp,2.9,0.10000000000000009,0.10000000000000009,0.075,0.028,0.028,0.0020250000000000003,0.0020250000000000003,0.028073129946623337,0.028073129946623337,ins93330
2.544,pbarp,3.1,0.10000000000000009,0.10000000000000009,0.011,0.011,0.011,0.000297,0.000297,0.011004008769534855,0.011004008769534855,ins93330
2.718,pbarp,0.042499999999999996,0.0024999999999999953,0.0025000000000000022,171.8,6.2,6.2,3.7796000000000007,3.7796000000000007,7.26122415023803,7.26122415023803,ins93404
2.718,pbarp,0.0475,0.0025000000000000022,0.0025000000000000022,167.2,6.2,6.2,3.6784000000000003,3.6784000000000003,7.209065581613196,7.209065581613196,ins93404
2.718,pbarp,0.052500000000000005,0.0025000000000000022,0.0024999999999999953,144.0,5.7,5.7,3.168,3.168,6.521213384026012,6.521213384026012,ins93404
2.718,pbarp,0.057499999999999996,0.0024999999999999953,0.0025000000000000022,140.4,5.6,5.6,3.0888000000000004,3.0888000000000004,6.395364371167603,6.395364371167603,ins93404
2.718,pbarp,0.0625,0.0025000000000000022,0.0025000000000000022,138.6,5.6,5.6,3.0492000000000004,3.0492000000000004,6.376332852039642,6.376332852039642,ins93404
2.718,pbarp,0.0675,0.0025000000000000022,0.0025000000000000022,126.8,5.4,5.4,2.7896,2.7896,6.077982244133328,6.077982244133328,ins93404
2.718,pbarp,0.07250000000000001,0.0025000000000000022,0.0024999999999999883,126.3,5.4,5.4,2.7786000000000004,2.7786000000000004,6.072941458634358,6.072941458634358,ins93404
2.718,pbarp,0.0775,0.0025000000000000022,0.0025000000000000022,116.3,5.1,5.1,2.5586,2.5586,5.705824564425373,5.705824564425373,ins93404
2.718,pbarp,0.0825,0.0025000000000000022,0.0025000000000000022,112.2,5.1,5.1,2.4684000000000004,2.4684000000000004,5.665950808116851,5.665950808116851,ins93404
2.718,pbarp,0.0875,0.0024999999999999883,0.0025000000000000022,101.6,4.8,4.8,2.2352000000000003,2.2352000000000003,5.294914450678123,5.294914450678123,ins93404
2.718,pbarp,0.0925,0.0025000000000000022,0.0025000000000000022,97.9,4.7,4.7,2.1538000000000004,2.1538000000000004,5.169995593808568,5.169995593808568,ins93404
2.718,pbarp,0.0975,0.0025000000000000022,0.0025000000000000022,87.7,4.5,4.5,1.9294000000000002,1.9294000000000002,4.896180588989749,4.896180588989749,ins93404
2.718,pbarp,0.10250000000000001,0.0025000000000000022,0.0024999999999999883,89.7,4.5,4.5,1.9734000000000003,1.9734000000000003,4.913685740867033,4.913685740867033,ins93404
2.718,pbarp,0.1075,0.0025000000000000022,0.0025000000000000022,82.5,4.3,4.3,1.8150000000000002,1.8150000000000002,4.667357389358565,4.667357389358565,ins93404
2.718,pbarp,0.1125,0.0025000000000000022,0.0025000000000000022,82.3,4.3,4.3,1.8106000000000002,1.8106000000000002,4.665648117893161,4.665648117893161,ins93404
